epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
19,2020-05-09,12,PR,Ribeirão do Pinhal,4121901,city,5,38.37593,1,1,0,0.2,13029,True,False
19,2020-05-09,41,PR,Rio Branco do Sul,4122206,city,4,12.34682,0,0,0,0.0,32397,True,False
19,2020-05-09,44,PR,Rio Negro,4122305,city,3,8.77963,0,0,0,0.0,34170,True,False
19,2020-05-09,36,PR,Rolândia,4122404,city,3,4.50586,0,0,0,0.0,66580,True,False
19,2020-05-09,26,PR,Santa Cruz de Monte Castelo,4123303,city,4,51.28205,0,0,0,0.0,7800,True,False
19,2020-05-09,35,PR,Santa Fé,4123402,city,7,58.15403,0,1,0,0.1429,12037,True,False
19,2020-05-09,22,PR,Santa Isabel do Ivaí,4123709,city,8,93.43611,0,0,0,0.0,8562,True,False
19,2020-05-09,11,PR,Santa Mariana,4123907,city,1,8.52951,0,0,0,0.0,11724,True,False
19,2020-05-09,28,PR,Santa Mônica,4123956,city,8,200.95453,0,1,0,0.125,3981,True,False
19,2020-05-09,26,PR,Santana do Itararé,4124004,city,1,20.03205,0,0,0,0.0,4992,True,False
19,2020-05-09,21,PR,Santa Terezinha de Itaipu,4124053,city,2,8.52333,0,0,0,0.0,23465,True,False
19,2020-05-09,24,PR,Santo Antônio do Caiuá,4124202,city,19,719.42446,0,1,0,0.0526,2641,True,False
19,2020-05-09,5,PR,Santo Inácio,4124509,city,1,18.38911,0,0,0,0.0,5438,True,False
19,2020-05-09,26,PR,São João do Caiuá,4124905,city,32,546.54142,1,1,0,0.0312,5855,True,False
19,2020-05-09,32,PR,São João do Ivaí,4125001,city,6,58.71416,0,1,0,0.1667,10219,True,False
19,2020-05-09,2,PR,São José da Boa Vista,4125407,city,1,16.11344,0,0,0,0.0,6206,True,False
19,2020-05-09,42,PR,São José dos Pinhais,4125506,city,27,8.35034,1,1,0,0.037,323340,True,False
19,2020-05-09,38,PR,São Manoel do Paraná,4125555,city,1,46.2963,0,0,0,0.0,2160,True,False
19,2020-05-09,37,PR,Sarandi,4126256,city,3,3.10276,0,0,0,0.0,96688,True,False
19,2020-05-09,35,PR,Sertaneja,4126405,city,1,18.92506,0,0,0,0.0,5284,True,False
19,2020-05-09,17,PR,Siqueira Campos,4126603,city,1,4.75828,0,1,0,1.0,21016,True,False
19,2020-05-09,21,PR,Tamboara,4126702,city,9,175.78125,1,1,0,0.1111,5120,True,False
19,2020-05-09,47,PR,Telêmaco Borba,4127106,city,21,26.59103,1,0,0,0.0,78974,True,False
19,2020-05-09,38,PR,Terra Boa,4127205,city,2,11.70001,0,1,0,0.5,17094,True,False
19,2020-05-09,42,PR,Terra Rica,4127304,city,11,65.51909,1,0,0,0.0,16789,True,False
19,2020-05-09,32,PR,Toledo,4127700,city,2,1.42212,0,0,0,0.0,140635,True,False
19,2020-05-09,10,PR,Três Barras do Paraná,4127858,city,3,24.91694,0,0,0,0.0,12040,True,False
19,2020-05-09,26,PR,Tupãssi,4127957,city,1,12.30921,0,0,0,0.0,8124,True,False
19,2020-05-09,50,PR,Umuarama,4128104,city,7,6.27482,0,1,0,0.1429,111557,True,False
19,2020-05-09,44,PR,União da Vitória,4128203,city,7,12.17031,0,0,0,0.0,57517,True,False
19,2020-05-09,4,PR,Uraí,4128401,city,1,8.83861,0,1,0,1.0,11314,True,False
19,2020-05-09,40,PR,Verê,4128609,city,3,41.3394,0,1,0,0.3333,7257,True,False
19,2020-05-09,33,PR,Vitorino,4128708,city,1,14.62416,0,0,0,0.0,6838,True,False
19,2020-05-08,1,PR,Abatiá,4100103,city,1,13.41022,1,0,0,0.0,7457,False,False
19,2020-05-08,40,PR,Almirante Tamandaré,4100400,city,12,10.11608,5,0,0,0.0,118623,False,False
19,2020-05-08,21,PR,Alto Paraná,4100608,city,6,40.62288,0,0,0,0.0,14770,False,False
19,2020-05-08,7,PR,Alvorada do Sul,4100806,city,2,17.53463,0,0,0,0.0,11406,False,False
19,2020-05-08,20,PR,Amaporã,4100905,city,16,255.7136,0,0,0,0.0,6257,False,False
19,2020-05-08,5,PR,Ampére,4101002,city,3,15.66416,1,0,0,0.0,19152,False,False
19,2020-05-08,26,PR,Apucarana,4101408,city,22,16.29678,0,2,0,0.0909,134996,False,False
19,2020-05-08,38,PR,Arapongas,4101507,city,15,12.19245,0,1,0,0.0667,123027,False,False
19,2020-05-08,36,PR,Araruna,4101705,city,15,107.37294,0,1,0,0.0667,13970,False,False
19,2020-05-08,38,PR,Araucária,4101804,city,8,5.56162,0,0,0,0.0,143843,False,False
19,2020-05-08,24,PR,Assaí,4101903,city,1,6.61419,0,0,0,0.0,15119,False,False
19,2020-05-08,38,PR,Assis Chateaubriand,4102000,city,16,47.95876,0,0,0,0.0,33362,False,False
19,2020-05-08,34,PR,Balsa Nova,4102307,city,5,38.63689,0,0,0,0.0,12941,False,False
19,2020-05-08,33,PR,Bandeirantes,4102406,city,3,9.56419,0,1,0,0.3333,31367,False,False
19,2020-05-08,15,PR,Barracão,4102604,city,1,9.73236,0,0,0,0.0,10275,False,False
19,2020-05-08,17,PR,Boa Vista da Aparecida,4103057,city,1,13.17349,0,0,0,0.0,7591,False,False
19,2020-05-08,38,PR,Cambé,4103701,city,10,9.38676,0,1,0,0.1,106533,False,False
19,2020-05-08,30,PR,Campina da Lagoa,4103909,city,1,7.04126,0,1,0,1.0,14202,False,False
19,2020-05-08,36,PR,Campina Grande do Sul,4104006,city,9,20.79098,1,1,0,0.1111,43288,False,False
19,2020-05-08,12,PR,Campo do Tenente,4104105,city,1,12.54548,0,0,0,0.0,7971,False,False
19,2020-05-08,53,PR,Campo Largo,4104204,city,23,17.42398,1,2,0,0.087,132002,False,False
19,2020-05-08,36,PR,Campo Magro,4104253,city,1,3.41087,0,0,0,0.0,29318,False,False
19,2020-05-08,45,PR,Campo Mourão,4104303,city,42,44.27624,0,4,0,0.0952,94859,False,False
19,2020-05-08,10,PR,Carlópolis,4104709,city,0,,0,0,0,0.0,14320,False,False
19,2020-05-08,47,PR,Cascavel,4104808,city,86,26.18327,0,4,0,0.0465,328454,False,False
19,2020-05-08,41,PR,Castro,4104907,city,3,4.19674,0,0,0,0.0,71484,False,False
19,2020-05-08,12,PR,Céu Azul,4105300,city,5,42.49894,0,0,0,0.0,11765,False,False
19,2020-05-08,35,PR,Chopinzinho,4105409,city,1,5.19373,0,0,0,0.0,19254,False,False
19,2020-05-08,58,PR,Cianorte,4105508,city,24,29.04866,0,1,0,0.0417,82620,False,False
19,2020-05-08,48,PR,Colombo,4105805,city,19,7.79564,1,0,0,0.0,243726,False,False
19,2020-05-08,41,PR,Contenda,4106209,city,1,5.38097,0,0,0,0.0,18584,False,False
19,2020-05-08,37,PR,Cornélio Procópio,4106407,city,1,2.09008,0,0,0,0.0,47845,False,False
19,2020-05-08,20,PR,Cruzeiro do Sul,4106704,city,6,134.25822,0,0,0,0.0,4469,False,False
19,2020-05-08,58,PR,Curitiba,4106902,city,514,26.58935,8,28,1,0.0545,1933105,False,False
19,2020-05-08,21,PR,Dois Vizinhos,4107207,city,1,2.46057,0,0,0,0.0,40641,False,False
19,2020-05-08,45,PR,Faxinal,4107603,city,2,11.59353,0,0,0,0.0,17251,False,False
19,2020-05-08,38,PR,Fazenda Rio Grande,4107652,city,24,23.94994,0,3,0,0.125,100209,False,False
19,2020-05-08,17,PR,Floresta,4107900,city,2,29.52465,0,0,0,0.0,6774,False,False
19,2020-05-08,52,PR,Foz do Iguaçu,4108304,city,60,23.20796,10,2,0,0.0333,258532,False,False
19,2020-05-08,39,PR,Francisco Beltrão,4108403,city,9,9.88001,0,0,0,0.0,91093,False,False
19,2020-05-08,38,PR,Goioerê,4108601,city,5,17.31062,0,0,0,0.0,28884,False,False
19,2020-05-08,50,PR,Guaíra,4108809,city,14,42.27181,0,3,1,0.2143,33119,False,False
19,2020-05-08,23,PR,Guairaçá,4108908,city,5,75.9763,0,1,0,0.2,6581,False,False
19,2020-05-08,22,PR,Guaraci,4109203,city,5,90.87605,0,0,0,0.0,5502,False,False
19,2020-05-08,35,PR,Guaraniaçu,4109302,city,6,48.10776,1,0,0,0.0,12472,False,False
19,2020-05-08,43,PR,Guarapuava,4109401,city,15,8.26428,0,0,0,0.0,181504,False,False
19,2020-05-08,1,PR,Guaraqueçaba,4109500,city,1,13.09586,1,0,0,0.0,7636,False,False
19,2020-05-08,15,PR,Guaratuba,4109609,city,4,10.79127,0,0,0,0.0,37067,False,False
19,2020-05-08,38,PR,Ibaiti,4109708,city,1,3.18837,0,0,0,0.0,31364,False,False
19,2020-05-08,35,PR,Ibema,4109757,city,11,173.1738,0,0,0,0.0,6352,False,False
19,2020-05-08,19,PR,Ibiporã,4109807,city,2,3.66582,0,0,0,0.0,54558,False,False
19,2020-05-08,21,PR,Imbaú,4110078,city,2,15.25437,0,0,0,0.0,13111,False,False
19,2020-05-08,48,PR,Importados/Indefinidos,,city,23,,1,3,0,0.1304,,False,False
19,2020-05-08,4,PR,Inácio Martins,4110201,city,1,8.98876,0,0,0,0.0,11125,False,False
19,2020-05-08,43,PR,Iretama,4110805,city,2,19.66762,0,1,0,0.5,10169,False,False
19,2020-05-08,21,PR,Itaperuçu,4111258,city,6,20.95411,0,0,0,0.0,28634,False,False
19,2020-05-08,10,PR,Itaúna do Sul,4111308,city,1,34.90401,0,0,0,0.0,2865,False,False
19,2020-05-08,9,PR,Ivaí,4111407,city,1,7.20513,0,0,0,0.0,13879,False,False
19,2020-05-08,31,PR,Ivaiporã,4111506,city,7,21.88594,0,2,0,0.2857,31984,False,False
19,2020-05-08,19,PR,Jacarezinho,4111803,city,1,2.53949,0,0,0,0.0,39378,False,False
19,2020-05-08,21,PR,Jaguapitã,4111902,city,1,7.34214,0,0,0,0.0,13620,False,False
19,2020-05-08,20,PR,Japurá,4112405,city,1,10.61008,0,0,0,0.0,9425,False,False
19,2020-05-08,26,PR,Jataizinho,4112702,city,3,23.83222,1,0,0,0.0,12588,False,False
19,2020-05-08,27,PR,Jussara,4113007,city,1,14.25923,0,1,0,1.0,7013,False,False
19,2020-05-08,39,PR,Lapa,4113205,city,4,8.30513,0,0,0,0.0,48163,False,False
19,2020-05-08,37,PR,Leópolis,4113403,city,1,25.29084,0,0,0,0.0,3954,False,False
19,2020-05-08,7,PR,Loanda,4113502,city,2,8.66326,0,0,0,0.0,23086,False,False
19,2020-05-08,53,PR,Londrina,4113700,city,110,19.30729,1,14,0,0.1273,569733,False,False
19,2020-05-08,10,PR,Lupionópolis,4113809,city,0,,0,0,0,0.0,4920,False,False
19,2020-05-08,2,PR,Mallet,4113908,city,1,7.33676,0,0,0,0.0,13630,False,False
19,2020-05-08,15,PR,Mandaguaçu,4114104,city,2,8.76463,0,0,0,0.0,22819,False,False
19,2020-05-08,18,PR,Mandaguari,4114203,city,1,2.90698,0,0,0,0.0,34400,False,False
19,2020-05-08,37,PR,Mandirituba,4114302,city,4,14.88704,0,0,0,0.0,26869,False,False
19,2020-05-08,30,PR,Manoel Ribas,4114500,city,1,7.40631,0,1,0,1.0,13502,False,False
19,2020-05-08,41,PR,Marechal Cândido Rondon,4114609,city,2,3.77758,0,0,0,0.0,52944,False,False
19,2020-05-08,3,PR,Marialva,4114807,city,1,2.81722,0,0,0,0.0,35496,False,False
19,2020-05-08,5,PR,Marilândia do Sul,4114906,city,1,11.31734,0,0,0,0.0,8836,False,False
19,2020-05-08,11,PR,Marilena,4115002,city,10,141.32278,0,0,0,0.0,7076,False,False
19,2020-05-08,52,PR,Maringá,4115200,city,63,14.8702,0,6,0,0.0952,423666,False,False
19,2020-05-08,42,PR,Mariópolis,4115309,city,3,45.38578,0,0,0,0.0,6610,False,False
19,2020-05-08,29,PR,Marumbi,4115507,city,2,42.74418,0,0,0,0.0,4679,False,False
19,2020-05-08,40,PR,Matinhos,4115705,city,2,5.76037,0,0,0,0.0,34720,False,False
19,2020-05-08,41,PR,Medianeira,4115804,city,8,17.31677,0,0,0,0.0,46198,False,False
19,2020-05-08,9,PR,Mirador,4115903,city,4,180.75011,0,1,0,0.25,2213,False,False
19,2020-05-08,21,PR,Morretes,4116208,city,2,12.19066,0,0,0,0.0,16406,False,False
19,2020-05-08,4,PR,Nova Aliança do Ivaí,4116505,city,1,64.80881,0,0,0,0.0,1543,False,False
19,2020-05-08,17,PR,Nova Esperança,4116901,city,5,17.91858,0,0,0,0.0,27904,False,False
19,2020-05-08,11,PR,Nova Fátima,4117008,city,1,12.26542,0,0,0,0.0,8153,False,False
19,2020-05-08,21,PR,Nova Londrina,4117107,city,10,75.68304,6,0,0,0.0,13213,False,False
19,2020-05-08,29,PR,Paiçandu,4117503,city,1,2.42242,0,0,0,0.0,41281,False,False
19,2020-05-08,35,PR,Palmas,4117602,city,1,1.96132,0,0,0,0.0,50986,False,False
19,2020-05-08,37,PR,Palmeira,4117701,city,2,5.90371,0,0,0,0.0,33877,False,False
19,2020-05-08,8,PR,Palotina,4117909,city,2,6.28022,0,0,0,0.0,31846,False,False
19,2020-05-08,12,PR,Paraíso do Norte,4118006,city,2,14.46132,0,0,0,0.0,13830,False,False
19,2020-05-08,20,PR,Paranacity,4118105,city,6,52.30126,0,0,0,0.0,11472,False,False
19,2020-05-08,37,PR,Paranaguá,4118204,city,16,10.32684,0,2,0,0.125,154936,False,False
19,2020-05-08,13,PR,Paranapoema,4118303,city,1,31.22073,0,0,0,0.0,3203,False,False
19,2020-05-08,46,PR,Paranavaí,4118402,city,57,64.49861,1,4,0,0.0702,88374,False,False
19,2020-05-08,49,PR,Pato Branco,4118501,city,15,18.09824,1,1,0,0.0667,82881,False,False
19,2020-05-08,41,PR,Peabiru,4118808,city,2,14.2898,0,0,0,0.0,13996,False,False
19,2020-05-08,53,PR,Pinhais,4119152,city,28,21.18692,3,2,0,0.0714,132157,False,False
19,2020-05-08,19,PR,Pinhal de São Bento,4119251,city,1,36.61662,0,0,0,0.0,2731,False,False
19,2020-05-08,35,PR,Pinhão,4119301,city,2,6.17455,0,0,0,0.0,32391,False,False
19,2020-05-08,36,PR,Piraquara,4119509,city,15,13.27011,0,0,0,0.0,113036,False,False
19,2020-05-08,20,PR,Planaltina do Paraná,4119707,city,8,187.66127,1,0,0,0.0,4263,False,False
19,2020-05-08,49,PR,Ponta Grossa,4119905,city,21,5.97039,0,0,0,0.0,351736,False,False
19,2020-05-08,11,PR,Prado Ferreira,4120333,city,3,79.93605,0,0,0,0.0,3753,False,False
19,2020-05-08,33,PR,Primeiro de Maio,4120507,city,2,17.98076,0,1,0,0.5,11123,False,False
19,2020-05-08,42,PR,Quatiguá,4120705,city,2,26.84924,0,1,0,0.5,7449,False,False
19,2020-05-08,39,PR,Quatro Barras,4120804,city,2,8.48932,0,0,0,0.0,23559,False,False
19,2020-05-08,17,PR,Querência do Norte,4121000,city,7,57.34884,0,0,0,0.0,12206,False,False
19,2020-05-08,32,PR,Quitandinha,4121208,city,3,15.74886,1,0,0,0.0,19049,False,False
19,2020-05-08,20,PR,Ramilândia,4121257,city,1,22.46686,0,0,0,0.0,4451,False,False
19,2020-05-08,1,PR,Realeza,4121406,city,2,11.81893,2,0,0,0.0,16922,False,False
19,2020-05-08,11,PR,Ribeirão do Pinhal,4121901,city,4,30.70074,3,1,0,0.25,13029,False,False
19,2020-05-08,40,PR,Rio Branco do Sul,4122206,city,4,12.34682,0,0,0,0.0,32397,False,False
19,2020-05-08,43,PR,Rio Negro,4122305,city,3,8.77963,0,0,0,0.0,34170,False,False
19,2020-05-08,35,PR,Rolândia,4122404,city,3,4.50586,0,0,0,0.0,66580,False,False
19,2020-05-08,25,PR,Santa Cruz de Monte Castelo,4123303,city,4,51.28205,0,0,0,0.0,7800,False,False
19,2020-05-08,34,PR,Santa Fé,4123402,city,7,58.15403,0,1,0,0.1429,12037,False,False
19,2020-05-08,21,PR,Santa Isabel do Ivaí,4123709,city,8,93.43611,1,0,0,0.0,8562,False,False
19,2020-05-08,10,PR,Santa Mariana,4123907,city,1,8.52951,0,0,0,0.0,11724,False,False
19,2020-05-08,27,PR,Santa Mônica,4123956,city,8,200.95453,0,1,0,0.125,3981,False,False
19,2020-05-08,25,PR,Santana do Itararé,4124004,city,1,20.03205,0,0,0,0.0,4992,False,False
19,2020-05-08,20,PR,Santa Terezinha de Itaipu,4124053,city,2,8.52333,0,0,0,0.0,23465,False,False
19,2020-05-08,23,PR,Santo Antônio do Caiuá,4124202,city,19,719.42446,0,1,0,0.0526,2641,False,False
19,2020-05-08,4,PR,Santo Inácio,4124509,city,1,18.38911,0,0,0,0.0,5438,False,False
19,2020-05-08,25,PR,São João do Caiuá,4124905,city,31,529.462,0,1,0,0.0323,5855,False,False
19,2020-05-08,31,PR,São João do Ivaí,4125001,city,6,58.71416,0,1,0,0.1667,10219,False,False
19,2020-05-08,1,PR,São José da Boa Vista,4125407,city,1,16.11344,1,0,0,0.0,6206,False,False
19,2020-05-08,41,PR,São José dos Pinhais,4125506,city,26,8.04107,1,1,0,0.0385,323340,False,False
19,2020-05-08,37,PR,São Manoel do Paraná,4125555,city,1,46.2963,0,0,0,0.0,2160,False,False
19,2020-05-08,36,PR,Sarandi,4126256,city,3,3.10276,0,0,0,0.0,96688,False,False
19,2020-05-08,34,PR,Sertaneja,4126405,city,1,18.92506,0,0,0,0.0,5284,False,False
19,2020-05-08,16,PR,Siqueira Campos,4126603,city,1,4.75828,0,1,0,1.0,21016,False,False
19,2020-05-08,20,PR,Tamboara,4126702,city,8,156.25,0,1,0,0.125,5120,False,False
19,2020-05-08,46,PR,Telêmaco Borba,4127106,city,20,25.32479,0,0,0,0.0,78974,False,False
19,2020-05-08,37,PR,Terra Boa,4127205,city,2,11.70001,0,1,0,0.5,17094,False,False
19,2020-05-08,41,PR,Terra Rica,4127304,city,10,59.56281,0,0,0,0.0,16789,False,False
19,2020-05-08,31,PR,Toledo,4127700,city,2,1.42212,0,0,0,0.0,140635,False,False
19,2020-05-08,9,PR,Três Barras do Paraná,4127858,city,3,24.91694,2,0,0,0.0,12040,False,False
19,2020-05-08,25,PR,Tupãssi,4127957,city,1,12.30921,0,0,0,0.0,8124,False,False
19,2020-05-08,49,PR,Umuarama,4128104,city,7,6.27482,0,1,0,0.1429,111557,False,False
19,2020-05-08,43,PR,União da Vitória,4128203,city,7,12.17031,0,0,0,0.0,57517,False,False
19,2020-05-08,3,PR,Uraí,4128401,city,1,8.83861,0,1,0,1.0,11314,False,False
19,2020-05-08,39,PR,Verê,4128609,city,3,41.3394,0,1,0,0.3333,7257,False,False
19,2020-05-08,32,PR,Vitorino,4128708,city,1,14.62416,0,0,0,0.0,6838,False,False
19,2020-05-07,39,PR,Almirante Tamandaré,4100400,city,7,5.90105,0,0,0,0.0,118623,False,False
19,2020-05-07,20,PR,Alto Paraná,4100608,city,6,40.62288,0,0,0,0.0,14770,False,False
19,2020-05-07,6,PR,Alvorada do Sul,4100806,city,2,17.53463,0,0,0,0.0,11406,False,False
19,2020-05-07,19,PR,Amaporã,4100905,city,16,255.7136,0,0,0,0.0,6257,False,False
19,2020-05-07,4,PR,Ampére,4101002,city,2,10.44277,0,0,0,0.0,19152,False,False
19,2020-05-07,25,PR,Apucarana,4101408,city,22,16.29678,4,2,0,0.0909,134996,False,False
19,2020-05-07,37,PR,Arapongas,4101507,city,15,12.19245,0,1,0,0.0667,123027,False,False
19,2020-05-07,35,PR,Araruna,4101705,city,15,107.37294,0,1,0,0.0667,13970,False,False
19,2020-05-07,37,PR,Araucária,4101804,city,8,5.56162,0,0,0,0.0,143843,False,False
19,2020-05-07,23,PR,Assaí,4101903,city,1,6.61419,0,0,0,0.0,15119,False,False
19,2020-05-07,37,PR,Assis Chateaubriand,4102000,city,16,47.95876,0,0,0,0.0,33362,False,False
19,2020-05-07,33,PR,Balsa Nova,4102307,city,5,38.63689,0,0,0,0.0,12941,False,False
19,2020-05-07,32,PR,Bandeirantes,4102406,city,3,9.56419,0,1,0,0.3333,31367,False,False
19,2020-05-07,14,PR,Barracão,4102604,city,1,9.73236,0,0,0,0.0,10275,False,False
19,2020-05-07,16,PR,Boa Vista da Aparecida,4103057,city,1,13.17349,0,0,0,0.0,7591,False,False
19,2020-05-07,37,PR,Cambé,4103701,city,10,9.38676,0,1,1,0.1,106533,False,False
19,2020-05-07,29,PR,Campina da Lagoa,4103909,city,1,7.04126,0,1,0,1.0,14202,False,False
19,2020-05-07,35,PR,Campina Grande do Sul,4104006,city,8,18.48087,1,1,0,0.125,43288,False,False
19,2020-05-07,11,PR,Campo do Tenente,4104105,city,1,12.54548,0,0,0,0.0,7971,False,False
19,2020-05-07,52,PR,Campo Largo,4104204,city,22,16.66641,3,2,0,0.0909,132002,False,False
19,2020-05-07,35,PR,Campo Magro,4104253,city,1,3.41087,0,0,0,0.0,29318,False,False
19,2020-05-07,44,PR,Campo Mourão,4104303,city,42,44.27624,0,4,0,0.0952,94859,False,False
19,2020-05-07,9,PR,Carlópolis,4104709,city,0,,0,0,0,0.0,14320,False,False
19,2020-05-07,46,PR,Cascavel,4104808,city,86,26.18327,0,4,0,0.0465,328454,False,False
19,2020-05-07,40,PR,Castro,4104907,city,3,4.19674,0,0,0,0.0,71484,False,False
19,2020-05-07,11,PR,Céu Azul,4105300,city,5,42.49894,0,0,0,0.0,11765,False,False
19,2020-05-07,34,PR,Chopinzinho,4105409,city,1,5.19373,0,0,0,0.0,19254,False,False
19,2020-05-07,57,PR,Cianorte,4105508,city,24,29.04866,0,1,0,0.0417,82620,False,False
19,2020-05-07,47,PR,Colombo,4105805,city,18,7.38534,1,0,0,0.0,243726,False,False
19,2020-05-07,40,PR,Contenda,4106209,city,1,5.38097,0,0,0,0.0,18584,False,False
19,2020-05-07,36,PR,Cornélio Procópio,4106407,city,1,2.09008,0,0,0,0.0,47845,False,False
19,2020-05-07,19,PR,Cruzeiro do Sul,4106704,city,6,134.25822,0,0,0,0.0,4469,False,False
19,2020-05-07,57,PR,Curitiba,4106902,city,506,26.17551,6,27,1,0.0534,1933105,False,False
19,2020-05-07,20,PR,Dois Vizinhos,4107207,city,1,2.46057,0,0,0,0.0,40641,False,False
19,2020-05-07,44,PR,Faxinal,4107603,city,2,11.59353,0,0,0,0.0,17251,False,False
19,2020-05-07,37,PR,Fazenda Rio Grande,4107652,city,24,23.94994,0,3,0,0.125,100209,False,False
19,2020-05-07,16,PR,Floresta,4107900,city,2,29.52465,0,0,0,0.0,6774,False,False
19,2020-05-07,51,PR,Foz do Iguaçu,4108304,city,50,19.33997,1,2,0,0.04,258532,False,False
19,2020-05-07,38,PR,Francisco Beltrão,4108403,city,9,9.88001,0,0,0,0.0,91093,False,False
19,2020-05-07,37,PR,Goioerê,4108601,city,5,17.31062,0,0,0,0.0,28884,False,False
19,2020-05-07,49,PR,Guaíra,4108809,city,14,42.27181,0,2,0,0.1429,33119,False,False
19,2020-05-07,22,PR,Guairaçá,4108908,city,5,75.9763,0,1,0,0.2,6581,False,False
19,2020-05-07,21,PR,Guaraci,4109203,city,5,90.87605,1,0,0,0.0,5502,False,False
19,2020-05-07,34,PR,Guaraniaçu,4109302,city,5,40.0898,0,0,0,0.0,12472,False,False
19,2020-05-07,42,PR,Guarapuava,4109401,city,15,8.26428,-1,0,0,0.0,181504,False,False
19,2020-05-07,14,PR,Guaratuba,4109609,city,4,10.79127,0,0,0,0.0,37067,False,False
19,2020-05-07,37,PR,Ibaiti,4109708,city,1,3.18837,0,0,0,0.0,31364,False,False
19,2020-05-07,34,PR,Ibema,4109757,city,11,173.1738,0,0,0,0.0,6352,False,False
19,2020-05-07,18,PR,Ibiporã,4109807,city,2,3.66582,0,0,0,0.0,54558,False,False
19,2020-05-07,20,PR,Imbaú,4110078,city,2,15.25437,0,0,0,0.0,13111,False,False
19,2020-05-07,47,PR,Importados/Indefinidos,,city,22,,2,3,0,0.1364,,False,False
19,2020-05-07,3,PR,Inácio Martins,4110201,city,1,8.98876,0,0,0,0.0,11125,False,False
19,2020-05-07,42,PR,Iretama,4110805,city,2,19.66762,0,1,0,0.5,10169,False,False
19,2020-05-07,20,PR,Itaperuçu,4111258,city,6,20.95411,2,0,0,0.0,28634,False,False
19,2020-05-07,9,PR,Itaúna do Sul,4111308,city,1,34.90401,0,0,0,0.0,2865,False,False
19,2020-05-07,8,PR,Ivaí,4111407,city,1,7.20513,0,0,0,0.0,13879,False,False
19,2020-05-07,30,PR,Ivaiporã,4111506,city,7,21.88594,0,2,0,0.2857,31984,False,False
19,2020-05-07,18,PR,Jacarezinho,4111803,city,1,2.53949,0,0,0,0.0,39378,False,False
19,2020-05-07,20,PR,Jaguapitã,4111902,city,1,7.34214,0,0,0,0.0,13620,False,False
19,2020-05-07,19,PR,Japurá,4112405,city,1,10.61008,0,0,0,0.0,9425,False,False
19,2020-05-07,25,PR,Jataizinho,4112702,city,2,15.88815,0,0,0,0.0,12588,False,False
19,2020-05-07,26,PR,Jussara,4113007,city,1,14.25923,0,1,0,1.0,7013,False,False
19,2020-05-07,38,PR,Lapa,4113205,city,4,8.30513,1,0,0,0.0,48163,False,False
19,2020-05-07,36,PR,Leópolis,4113403,city,1,25.29084,0,0,0,0.0,3954,False,False
19,2020-05-07,6,PR,Loanda,4113502,city,2,8.66326,0,0,0,0.0,23086,False,False
19,2020-05-07,52,PR,Londrina,4113700,city,109,19.13177,0,14,0,0.1284,569733,False,False
19,2020-05-07,9,PR,Lupionópolis,4113809,city,0,,0,0,0,0.0,4920,False,False
19,2020-05-07,1,PR,Mallet,4113908,city,1,7.33676,1,0,0,0.0,13630,False,False
19,2020-05-07,14,PR,Mandaguaçu,4114104,city,2,8.76463,0,0,0,0.0,22819,False,False
19,2020-05-07,17,PR,Mandaguari,4114203,city,1,2.90698,0,0,0,0.0,34400,False,False
19,2020-05-07,36,PR,Mandirituba,4114302,city,4,14.88704,0,0,0,0.0,26869,False,False
19,2020-05-07,29,PR,Manoel Ribas,4114500,city,1,7.40631,0,1,0,1.0,13502,False,False
19,2020-05-07,40,PR,Marechal Cândido Rondon,4114609,city,2,3.77758,0,0,0,0.0,52944,False,False
19,2020-05-07,2,PR,Marialva,4114807,city,1,2.81722,0,0,0,0.0,35496,False,False
19,2020-05-07,4,PR,Marilândia do Sul,4114906,city,1,11.31734,0,0,0,0.0,8836,False,False
19,2020-05-07,10,PR,Marilena,4115002,city,10,141.32278,0,0,0,0.0,7076,False,False
19,2020-05-07,51,PR,Maringá,4115200,city,63,14.8702,0,6,1,0.0952,423666,False,False
19,2020-05-07,41,PR,Mariópolis,4115309,city,3,45.38578,0,0,0,0.0,6610,False,False
19,2020-05-07,28,PR,Marumbi,4115507,city,2,42.74418,0,0,0,0.0,4679,False,False
19,2020-05-07,39,PR,Matinhos,4115705,city,2,5.76037,0,0,0,0.0,34720,False,False
19,2020-05-07,40,PR,Medianeira,4115804,city,8,17.31677,0,0,0,0.0,46198,False,False
19,2020-05-07,8,PR,Mirador,4115903,city,4,180.75011,0,1,0,0.25,2213,False,False
19,2020-05-07,20,PR,Morretes,4116208,city,2,12.19066,0,0,0,0.0,16406,False,False
19,2020-05-07,3,PR,Nova Aliança do Ivaí,4116505,city,1,64.80881,0,0,0,0.0,1543,False,False
